# $Id: proplex.dat 23674 2014-06-27 15:36:10Z sean.kuhnberger $ -*- coding: cp1252-unix -*-

# lexicon of proper names and derivation and inflection endings
# =============================================================


# inflection endings for proper names with noun function
# ======================================================

propnflex % % 1
propnflex s s." 2
propnflex a a." 5
propnflex en N." 2
pname1 elsbeth -^HE"l."s."b."E."t."+ 
pname1 else -^HE"l."z."@."+ 
pname1 emanuel -He"m."^a."n."u."E."l."+ 
pname1 emil -^He"m."^i."l."+ 
pname1 emilie -^HE"m."i."l."i."+ 
pname1 emily -^HE"m."i."l."i."+ 
pname1 emma -^HE"m."a."+ 
pname1 engelbert -^HE"ng"L."b."R."t."+ 
pname1 enie -^He"n."i."+ 
pname1 erhard -^HE"AR"h."A."AR"t."+ 
pname1 erich -^He"r."I."ch"+ 
pname1 erik -^He"r."I."k."+ 
pname1 erika -^He"r."i."k."a."+ 
pname1 erna -^HE"AR"n."a."+ 
pname1 ernst -^HE"AR"n."s."t."+ 
pname1 erwin -^HE"AR"v."i."n."+ 
pname1 esther -^HE"s."t."R."+ 
pname1 eugen -^oy"g."N."+ 
pname1 eugenie -oy"g."^e."-n."j."@."+ 
pname1 eva -^He"f."a."+ 
pname1 eveline -He"v."@."l."^i."n."@."+ 
pname1 evelyn -^He"v."@."l."i."n."+ 
pname1 ewald -^He"v."A."l."t."+ 
pname1 fabian -f."^a."b."j."a."n."+ 
pname1 felix -f."^e."l."I."k."s."+ 
pname1 felizitas -f."e."l."^i."ts"i."t."a."s."+ 
pname1 ferdinand -f."^E."AR"d."i."n."A."n."t."+ 
pname1 florian -f."l."^o."-r."j."a."n."+ 
pname1 franÁois -f."r."an"s."w."^a."+
pname1 franÁoise -f."r."an"s."w."^a."z."+
pname1 francois -f."r."an"s."w."^a."+
pname1 francoise -f."r."an"s."w."^a."z."+
pname1 frank -f."r."^A."ng"k."+ 
pname1 franz -f."r."^A."n."ts"+ 
pname1 franziska -f."r."A."n."ts"^I."s."k."a."+ 
pname1 frauke -f."r."^AU"k."@."+ 
pname1 fred -f."r."^e."t."+ 
pname1 frederick -f."r."^E."d."@."r."I."k."+ 
pname1 frieda -f."r."^i."d."a."+ 
pname1 friedel -f."r."^i."d."L."+ 
pname1 frieder -f."r."^i."d."R."+ 
pname1 friederike -f."r."i."d."@."r."^i."k."@."+ 
pname1 friedrich -f."r."^i."d."r."I."ch"+ 
pname1 fritz -f."r."^I."ts"+ 
pname1 gˆtz -g."^OE"ts"+ 
pname1 g¸nter -g."^Y."n."t."R."+ 
pname1 g¸nther -g."^Y."n."t."R."+ 
pname1 gabi -g."^a."b."i."+ 
pname1 gabriel -g."^a."b."r."i."E."l."+ 
pname1 gabriele -g."a."b."r."i."^e."l."@."+ 
pname1 gaby -g."^a."b."i."+ 
pname1 gaia -g."^a."j."a."+ 
pname1 gebhard -g."^e."b."h."a."AR"t."+ 
pname1 georg -g."^e."O."AR"k."+ 
pname1 george -d."jj"^O."AR"d."jj"+ 
pname1 gerd -g."^E."AR"t."+ 
pname1 gerda -g."^E."AR"d."a."+ 
pname1 gerhard -g."^E."AR"h."A."AR"t."+ 
pname1 gerlinde -g."e."AR"l."^I."n."d."@."+ 
pname1 gernot -g."^E."AR"n."o."t."+ 
pname1 gertraud -g."^E."AR"t."r."AU"t."+ 
pname1 gertrud -g."^E."AR"t."r."u."t."+ 
pname1 gertrude -g."E."AR"t."r."^u."d."@."+ 
pname1 giovanni -d."jj"o."v."^A."n."i."+ 
pname1 gisela -g."^i."z."@."l."a."+ 
pname1 gottfried -g."^O."t."f."r."i."t."+ 
pname1 gotthold -g."^O."t."h."O."l."t."+ 
pname1 gottlieb -g."^O."t."l."i."p."+ 
pname1 gregor -g."r."^e."g."o."AR"+ 
pname1 greta -g."r."^e."t."a."+ 
pname1 guido -g."^i."d."o."+ 
pname1 gwen -g."w."^E."n."+ 
pname1 gwenael -g."w."E."n."a."^E."l."+ 
pname1 gwenaelle -g."w."E."n."a."^E."l."+ 
pname1 gwendal -g."w."E."n."d."^A."l."+ 
pname1 gwendolin -g."w."^E."n."d."o."l."I."n."+ 
pname1 gwendoline -g."w."E."n."d."o."l."^I."n."+ 
pname1 gwenola -g."w."E."n."o."l."^A."+ 
pname1 gudrun -g."^u."d."r."U."n."+ 
pname1 gunter -g."^U."n."t."R."+ 
pname1 gustaf -g."^U."s."t."a."f."+ 
pname1 gustav -g."^U."s."t."a."f."+ 
pname1 hanna -h."^A."n."a."+ 
pname1 hanne -h."^A."n."@."+ 
pname1 hannelore -h."^A."n."@."l."o."r."@."+ 
pname1 hannes -h."^A."n."@."s."+ 
pname1 hanno -h."^A."n."o."+ 
pname1 hans -h."^A."n."s."+ 
pname1 harald -h."^a."r."A."l."t."+ 
pname1 harley -h."^A."AR"l."E."j."+ 
pname1 harrison -h."^E."r."I."s."N."+ 
pname1 harry -h."^A."r."i."+ 
pname1 hartmut -h."^A."AR"t."m."u."t."+ 
pname1 hedwig -h."^e."t."v."I."g."+ 
pname1 heide -h."^AI"d."@."+ 
pname1 heidemarie -h."^AI"d."@."m."a."r."i."+ 
pname1 heidi -h."^AI"d."i."+ 
pname1 heike -h."^AI"k."@."+ 
pname1 heiko -h."^AI"k."o."+ 
pname1 heiner -h."^AI"n."R."+ 
pname1 heini -h."^AI"n."i."+ 
pname1 heino -h."^AI"n."o."+ 
pname1 heinrich -h."^AI"n."r."I."ch"+ 
pname1 heinrike -h."AI"n."r."^i."k."@."+ 
pname1 heinz -h."^AI"n."ts"+ 
pname1 helene -h."e."l."^e."n."@."+ 
pname1 helga -h."^E."l."g."a."+ 
pname1 helmut -h."^E."l."m."^u."t."+ 
pname1 henriette -h."E."n."r."i."^E."t."@."+ 
pname1 herbert -h."^E."AR"b."E."AR"t."+ 
pname1 hermann -h."^E."AR"m."A."n."+ 
pname1 herta -h."^E."AR"t."a."+ 
pname1 hertha -h."^E."AR"t."a."+ 
pname1 hilda -h."^I."l."d."a."+ 
pname1 hilde -h."^I."l."d."@."+ 
pname1 hildegard -h."^I."l."d."e."g."A."AR"t."+ 
pname1 howard -h."^AU"A."AR"t."+ 
pname1 horst -h."^O."AR"s."t."+ 
pname1 hubert -h."^u."b."E."AR"t."+ 
pname1 hugo -h."^u."g."o."+ 
pname1 ilona -Hi"l."^o."n."a."+ 
pname1 ilse -^HI"l."z."@."+ 
### pname1 ina -^Hi"n."a."+ ### Causes too many conflicts, even with a huge penalty.
pname1 ines -^Hi"n."@."s."+ 
pname1 inge -^HI"ng"@."+ 
pname1 ingeborg -^HI"ng"@."b."O."AR"k."+ 
pname1 ingo -^HI"ng"g."o."+ 
pname1 ingrid -^HI"ng"g."r."i."t."+ 
pname1 irene -^Hi"r."e."n."e."+ 
pname1 iris -^Hi"r."I."s."+ 
pname1 irina -Hi"r."^i."n."a."+ 
pname1 irma -^HI"AR"m."a."+ 
pname1 irmgard -^HI"AR"m."g."A."AR"t."+ 
pname1 irmtraud -^HI"AR"m."t."r."AU"t."+ 
pname1 isaak -^Hi"z."a."A."k."+ 
pname1 isabella -Hi"z."a."b."^E."l."a."+ 
pname1 ivan -^Hi"v."a."n."+ 
pname1 ivanna -Hi"v."^A."n."a."+ 
pname1 jˆrg -j."^OE"AR"k."+ 
pname1 j¸rgen -j."^y."AR"g."N."+ 
pname1 jack -d."jj"^E."k."+
pname1 jacob -j."^a."k."O."b."+ 
pname1 jacques -jj"^A."k."+ 
pname1 jakob -j."^a."k."O."b."+ 
pname1 james -d."jj"^E."j."m."s."+
pname1 jamie -d."jj"^E."j."m."i."+
pname1 jan -j."^a."n."+ 
pname1 janice -d."jj"^E."n."I."s."+ 
pname1 jean -jj"^an"+ 
pname1 jeanne -jj"^A."n."+ 
pname1 jeanine -jj"A."n."^i."n."+ 
pname1 jeannine -jj"A."n."^i."n."+ 
pname1 jennifer -d."jj"^E."n."I."f."R."+ 
pname1 jens -j."^E."n."s."+ 
pname1 jessica -d."jj"^E."s."i."k."a."+ 
pname1 jessika -d."jj"^E."s."i."k."a."+ 
pname1 jimmy -d."jj"^I."m."i."+ 
pname1 joachim -j."^o."A."X."I."m."+ 
pname1 jochen -j."^O."X."@."n."+ 
pname1 joe -d."jj"^O."w."+ 
pname1 johann -j."^o."h."A."n."+ 
pname1 johanna -j."o."h."^A."n."a."+ 
pname1 johannes -j."o."h."^A."n."@."s."+ 
pname1 john -d."jj"^O."n."+ 
pname1 johnny -d."jj"^O."n."i."+ 
pname1 johny -d."jj"^O."n."i."+ 
pname1 jonas -j."^o."n."a."s."+ 
pname1 josÈ -X."o."s."^e."+ 
pname1 josef -j."^o."z."E."f."+ 
pname1 josefine -j."o."z."E."f."^i."n."@."+ 
pname1 joseph -j."^o."z."E."f."+ 
pname1 josephine -j."^o."z."E."f."^i."n."@."+ 
pname1 joshua -j."^O."sh"U."a."+ 
pname1 juan -X."w."^A."n."+ 
pname1 judith -j."^u."d."I."t."+ 
pname1 jules -jj"^y."l."+ 
pname1 julia -j."^u."l."j."a."+ 
pname1 julius -j."^u."l."j."U."s."+ 
pname1 jutta -j."^U."t."a."+ 
pname1 k‰the -k."^ae"t."@."+ 
pname1 karin -k."^a."r."I."n."+ 
pname1 karl -k."^a."AR"l."+ 
pname1 karla -k."^a."AR"l."a."+ 
