# $Id: cluslex.dat 22202 2013-12-04 10:48:45Z sean.kuhnberger $ -*- coding: cp1252-unix -*-

# Consonant and vowel cluster lexcion for analysis of unknown stems
# =================================================================

# the clusters contain the archi-phonemes C.", CH" and HH"
# which are later-on converted to k."/ts" and ch"/X." and
# to vowels including glottal stops by the segmental phonetic 
# two-level rules 


#####################################
# Clusters for German stem analysis #
#####################################

xxsvcl ó ^O."
xxsvcl ô ^O."
xxsvcl õ ^O."
xxsvcl ö ^OE"
xxsvcl öh ^oe"
xxsvcl ø ^OE"
xxsvcl ù ^U."
xxsvcl ú ^U."
xxsvcl û ^U."
xxsvcl ü ^Y."
xxsvcl üh ^y."
xxsvcl ý ^Y."
xxsvcl ÿ ^Y."
xxsvcl a ^A."
xxsvcl aa ^a."
xxsvcl ah ^a."
xxsvcl ai ^AI"
xxsvcl au ^AU"
xxsvcl ay ^AI"
xxsvcl e ^E."
xxsvcl ee ^e."
xxsvcl eh ^e."
xxsvcl ei ^AI"
xxsvcl eu ^OY"
xxsvcl ey ^AI"
xxsvcl i ^I."
xxsvcl ie ^i."
xxsvcl ieh ^i."
xxsvcl ih ^i."
xxsvcl o ^O."
xxsvcl oh ^o."
xxsvcl oo ^o."
xxsvcl ou ^u."
xxsvcl oy ^OY"
xxsvcl u ^U."
xxsvcl uh ^u."
xxsvcl y ^Y."

xxsvcl ê E."
xxuvcl œ OE"
xxuvcl à A."
xxuvcl á A."
xxuvcl â A."
xxuvcl ã A."
xxuvcl ä E."
xxuvcl äh ae"
xxuvcl äu OY"
xxuvcl å O." # Swedish
xxuvcl æ E."
xxuvcl è E."
xxuvcl é ,e."
xxuvcl ée ,e."
xxuvcl ë E."
xxuvcl ì I."
xxuvcl í I."
xxuvcl î I."
xxuvcl ï I."
xxuvcl ò O."
xxuvcl ó O."
xxuvcl ô O."
xxuvcl õ O."
xxuvcl ö OE"
xxuvcl öh oe"
xxuvcl ø OE"
xxuvcl ù U."
xxuvcl ú U."
xxuvcl û U."
xxuvcl ü Y."
xxuvcl üh y."
xxuvcl ý ^Y."
xxuvcl ÿ ^Y."
xxuvcl a A."
xxuvcl aa a."
xxuvcl ah a."
xxuvcl ai AI"
xxuvcl au AU"
xxuvcl ay AI"
xxuvcl e E."
xxuvcl ee e."
xxuvcl eh e."
xxuvcl ei AI"
xxuvcl eu OY"
xxuvcl ey AI"
xxuvcl i I."
xxuvcl ia TS"j."A."
xxuvcl ie i."
###xxuvcl ie TS"j."E."
xxuvcl ieh i."
xxuvcl ien TS"j."E."n."
xxuvcl ih i."
xxuvcl o O."
xxuvcl oh o."
xxuvcl oo o."
xxuvcl ou u."
xxuvcl oy OY"
xxuvcl u U."
xxuvcl uh u."
xxuvcl y ^Y."

xxccl šš sh"
xxccl š sh"
xxccl žž jj"
xxccl ž jj"
xxccl ß s."
xxccl ç s."
xxccl ð z."
xxccl ñ n."j."
xxccl þ s."
xxccl b b."
xxccl bb b."
xxccl c C."
xxccl cc k."
xxccl ch CH"
xxccl ck k."
xxccl d d."
xxccl dd d."
xxccl dt t."
xxccl f f."
xxccl ff f."
xxccl g g."
xxccl gg g."
xxccl gh g."
xxccl h h."
xxccl j j."
xxccl j j."
xxccl k k."
xxccl kk k."
xxccl l l."
xxccl ll l."
xxccl m m."
xxccl mm m."
xxccl n n."
xxccl nn n."
xxccl p p."
xxccl pf pf"
xxccl ph f."
xxccl pp p."
xxccl q k."
xxccl qu k."v."
xxccl r AR"
xxccl rh r."
xxccl rr r."
xxccl s z."
xxccl sch sh"
xxccl sh sh"
xxccl ss s."
xxccl t t."
xxccl th t."
xxccl tt t."
xxccl tz ts"
xxccl v v."
xxccl vv v."
xxccl w v."
xxccl x k."s."
xxccl y j."
xxccl z ts"
xxccl zz ts"

#####################################
# Spelled characters #
#####################################

# usspcons = unstressed version, ssspcons = stressed version
# ==========================================================

sspcons š ^HE"s."-m."I."t."-h.",A."t."sh"E."k."
sspcons ž ts"^E."t."-m."I."t."-h.",A."t."sh"E."k."
sspcons ß HE"s."ts"^E."t." 10 # penalty must by high, otherwise kkss is translated to kkß !!!
sspcons ç ts"^e."-s."e."d."i."j."@."
sspcons ð ^E."t."
sspcons ñ ^HE"n."-m."I."t."-t.",I."l."d."@."
sspcons þ s."^O."AR"n."
sspcons b b."^e."
sspcons c ts"^e."
sspcons d d."^e."
sspcons f ^HE"f."
sspcons g g."^e."
sspcons h h."^a."
sspcons j j."^O."t."
sspcons k k."^a."
sspcons l ^HE"l."
sspcons m ^HE"m."
sspcons n ^HE"n."
sspcons p p."^e."
sspcons q k."^u."
sspcons r ^HE"AR"
sspcons s ^HE"s."
sspcons t t."^e."
sspcons v f."^AU"
sspcons w v."^e."
sspcons x ^HI"k."s."
sspcons z ts"^E."t."

# Symbols

sspcons € ^oy"r."o."
sspcons £ pf"^U."n."d."
sspcons ¥ j."^e."n."
sspcons × m."U."l."t."i."p."l."i."k."a."ts"j."^o."n."s."ts",AI"ch"N."
sspcons ÷ d."i."v."i."s."j."^o."n."s."ts",AI"ch"N."
sspcons $ d."^O."l."a."AR"
sspcons + p."l."^U."s."
sspcons - m."^i."n."U."s."
sspcons . p."^U."ng"k."t."
sspcons / sh"r."^ae"k."sh"t."r."I."ch"
sspcons = g."l."^AI"ch"
sspcons @ ^HE"t."
sspcons \ ^HU"m."g."@."k."e."AR"t."R."-sh"r."^ae"k."sh"t."r."I."ch"
sspcons _ ^HU"n."t."R."sh"t."r."I."ch"
sspcons ~ t."^I."l."d."@."

uspcons š ,HE"s."-m."I."t."-h.",A."t."sh"E."k."
uspcons ž ts",E."t."-m."I."t."-h.",A."t."sh"E."k."
uspcons ß HE"s."ts",E."t." 10 # penalty must by high, otherwise kkss is translated to kkß !!!
uspcons ç ts",e."-s."e."d."i."j."@."
uspcons ð ,E."t."
uspcons ñ ,HE"n."-m."I."t."-t.",I."l."d."@."
uspcons þ s.",O."AR"n."
uspcons b b.",e."
uspcons c ts",e."
uspcons d d.",e."
uspcons f ,HE"f."
uspcons g g.",e."
uspcons h h.",a."
uspcons j j.",O."t."
uspcons k k.",a."
uspcons l ,HE"l."
uspcons m ,HE"m."
uspcons n ,HE"n."
uspcons p p.",e."
uspcons q k.",u."
uspcons r ,HE"AR"
uspcons s ,HE"s."
uspcons t t.",e."
uspcons v f.",AU"
uspcons w v.",e."
uspcons x ,HI"k."s."
uspcons z ts",E."t."

# Symbols

uspcons € ,oy"r."o."
uspcons £ pf",U."n."d."
uspcons ¥ j.",e."n."
uspcons × m."U."l."t."i."p."l."i."k."a."ts"j.",o."n."s."ts",AI"ch"N."
uspcons ÷ d."i."v."i."s."j.",o."n."s."ts",AI"ch"N."
uspcons $ d.",O."l."a."AR"
uspcons + p."l.",U."s."
uspcons - m.",i."n."U."s."
uspcons . p.",U."ng"k."t."
uspcons / sh"r.",ae"g."sh"t."r."I."ch"
uspcons = g."l.",AI"ch"
uspcons @ ,HE"t."
uspcons \ ,HU"m."g."@."k."e."AR"t."R."-sh"r.",ae"g."sh"t."r."I."ch"
uspcons _ ,HU"n."t."R."sh"t."r."I."ch"
uspcons ~ t.",I."l."d."@."
